CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
16083,United Kingdom,101,2,1317.62,2,3,4,234,At Risk,Medium
16084,United Kingdom,299,1,436.18,1,2,2,122,Hibernating,High
16085,United Kingdom,23,5,981.51,4,4,4,444,Champions,Low
16086,United Kingdom,59,5,1121.39,3,4,4,344,Potential Loyalist,Medium
16091,United Kingdom,155,2,315.06,2,3,2,232,At Risk,Medium
16092,United Kingdom,115,3,817.86,2,4,3,243,At Risk,Medium
16093,United Kingdom,107,1,17.0,2,2,1,221,Hibernating,High
16094,United Kingdom,12,4,1078.23,5,4,4,544,Champions,Low
16096,United Kingdom,264,1,320.62,1,2,2,122,Hibernating,High
16097,United Kingdom,240,1,185.05,1,2,1,121,Hibernating,High
16098,United Kingdom,88,7,2005.63,2,5,4,254,At Risk,Medium
16099,United Kingdom,50,3,731.9,3,4,3,343,Potential Loyalist,Medium
16101,United Kingdom,71,1,1290.7,3,2,4,324,Potential Loyalist,Medium
16102,United Kingdom,42,3,1842.14,3,4,4,344,Potential Loyalist,Medium
16103,United Kingdom,7,6,1429.64,5,5,4,554,Champions,Low
16104,United Kingdom,62,1,302.36,3,2,2,322,Potential Loyalist,Medium
16105,United Kingdom,249,1,336.96,1,2,2,122,Hibernating,High
16106,United Kingdom,66,1,108.38,3,2,1,321,Potential Loyalist,Medium
16107,United Kingdom,18,7,3204.16,4,5,5,455,Champions,Low
16108,United Kingdom,85,1,842.5,2,2,3,223,Needs Attention,High
16109,United Kingdom,219,2,611.88,1,3,3,133,Needs Attention,Medium
16110,United Kingdom,45,3,1337.48,3,4,4,344,Potential Loyalist,Medium
16112,United Kingdom,143,4,195.74,2,4,1,241,At Risk,Medium
16113,United Kingdom,183,1,161.38,1,2,1,121,Hibernating,High
16114,United Kingdom,171,1,135.75,2,2,1,221,Hibernating,High
16115,United Kingdom,10,8,1667.97,5,5,4,554,Champions,Low
16116,United Kingdom,212,1,612.78,1,2,3,123,Needs Attention,High
16117,United Kingdom,190,1,232.21,1,2,1,121,Hibernating,High
16119,United Kingdom,8,2,423.36,5,3,2,532,Loyal Customers,Low
16120,United Kingdom,59,4,1309.14,3,4,4,344,Potential Loyalist,Medium
16121,United Kingdom,57,2,867.11,3,3,3,333,Potential Loyalist,Medium
16122,United Kingdom,73,4,684.42,2,4,3,243,At Risk,Medium
16123,United Kingdom,52,1,307.78,3,2,2,322,Potential Loyalist,Medium
16124,United Kingdom,317,1,249.0,1,2,1,121,Hibernating,High
16125,United Kingdom,367,1,289.35,1,2,2,122,Hibernating,High
16126,United Kingdom,29,4,6287.77,4,4,5,445,Champions,Low
16127,United Kingdom,39,1,656.25,3,2,3,323,Potential Loyalist,Medium
16128,United Kingdom,18,5,1880.22,4,4,4,444,Champions,Low
16131,United Kingdom,52,6,3506.54,3,5,5,355,Potential Loyalist,Medium
16133,United Kingdom,4,33,14589.04,5,5,5,555,Champions,Low
16134,United Kingdom,22,2,618.09,4,3,3,433,Loyal Customers,Low
16135,United Kingdom,263,1,517.55,1,2,3,123,Needs Attention,High
16136,United Kingdom,60,3,709.38,3,4,3,343,Potential Loyalist,Medium
16139,United Kingdom,19,3,635.41,4,4,3,443,Loyal Customers,Low
16140,United Kingdom,66,2,725.18,3,3,3,333,Potential Loyalist,Medium
16141,United Kingdom,88,1,620.4,2,2,3,223,Needs Attention,High
16142,United Kingdom,250,1,535.34,1,2,3,123,Needs Attention,High
16143,United Kingdom,3,6,2424.94,5,5,5,555,Champions,Low
16144,United Kingdom,247,1,175.2,1,2,1,121,Hibernating,High
16145,United Kingdom,9,11,3799.49,5,5,5,555,Champions,Low
16146,United Kingdom,157,3,734.13,2,4,3,243,At Risk,Medium
16147,United Kingdom,134,1,375.0,2,2,2,222,Hibernating,High
16148,United Kingdom,296,1,76.32,1,2,1,121,Hibernating,High
16149,United Kingdom,5,2,280.52,5,3,2,532,Loyal Customers,Low
16150,United Kingdom,43,5,2053.02,3,4,4,344,Potential Loyalist,Medium
16152,United Kingdom,269,1,1829.04,1,2,4,124,Needs Attention,High
16153,United Kingdom,50,5,1824.23,3,4,4,344,Potential Loyalist,Medium
16156,United Kingdom,9,9,3122.04,5,5,5,555,Champions,Low
16157,United Kingdom,16,3,656.69,4,4,3,443,Loyal Customers,Low
16159,United Kingdom,282,1,348.2,1,2,2,122,Hibernating,High
16160,United Kingdom,65,2,1025.44,3,3,4,334,Potential Loyalist,Medium
16161,United Kingdom,2,19,5575.56,5,5,5,555,Champions,Low
16162,United Kingdom,252,1,37.4,1,2,1,121,Hibernating,High
16163,United Kingdom,232,2,856.6,1,3,3,133,Needs Attention,Medium
16164,United Kingdom,17,3,822.48,4,4,3,443,Loyal Customers,Low
16168,United Kingdom,11,27,3787.6,5,5,5,555,Champions,Low
16169,United Kingdom,8,4,1822.97,5,4,4,544,Champions,Low
16170,United Kingdom,51,6,1885.05,3,5,4,354,Potential Loyalist,Medium
16171,United Kingdom,59,1,73.2,3,2,1,321,Potential Loyalist,Medium
16172,United Kingdom,95,5,1140.21,2,4,4,244,At Risk,Medium
16173,United Kingdom,16,6,1418.32,4,5,4,454,Champions,Low
16174,United Kingdom,126,3,1009.55,2,4,4,244,At Risk,Medium
16175,United Kingdom,94,4,1037.59,2,4,4,244,At Risk,Medium
16177,United Kingdom,50,1,331.95,3,2,2,322,Potential Loyalist,Medium
16178,United Kingdom,138,1,197.9,2,2,1,221,Hibernating,High
16179,United Kingdom,61,1,215.83,3,2,1,321,Potential Loyalist,Medium
16180,United Kingdom,100,8,10254.18,2,5,5,255,At Risk,Medium
16181,United Kingdom,73,1,305.54,2,2,2,222,Hibernating,High
16182,United Kingdom,72,4,6617.65,3,4,5,345,Potential Loyalist,Medium
16183,United Kingdom,67,1,338.71,3,2,2,322,Potential Loyalist,Medium
16184,United Kingdom,64,6,1158.79,3,5,4,354,Potential Loyalist,Medium
16185,United Kingdom,17,2,529.41,4,3,3,433,Loyal Customers,Low
16186,United Kingdom,23,12,4006.94,4,5,5,455,Champions,Low
16187,United Kingdom,32,15,6911.44,4,5,5,455,Champions,Low
16188,United Kingdom,45,4,981.86,3,4,4,344,Potential Loyalist,Medium
16189,United Kingdom,16,2,215.48,4,3,1,431,Loyal Customers,Low
16190,United Kingdom,40,1,215.08,3,2,1,321,Potential Loyalist,Medium
16191,United Kingdom,3,13,5180.52,5,5,5,555,Champions,Low
16193,United Kingdom,237,1,314.45,1,2,2,122,Hibernating,High
16198,United Kingdom,75,1,400.68,2,2,2,222,Hibernating,High
16200,United Kingdom,4,2,1080.62,5,3,4,534,Loyal Customers,Low
16201,United Kingdom,3,4,1863.47,5,4,4,544,Champions,Low
16202,United Kingdom,361,1,365.27,1,2,2,122,Hibernating,High
16203,United Kingdom,59,4,592.9,3,4,3,343,Potential Loyalist,Medium
16204,United Kingdom,23,1,405.71,4,2,2,422,New Customers,Low
16205,United Kingdom,31,4,761.38,4,4,3,443,Loyal Customers,Low
16206,United Kingdom,55,4,537.06,3,4,3,343,Potential Loyalist,Medium
16207,United Kingdom,25,1,394.38,4,2,2,422,New Customers,Low
16208,United Kingdom,45,2,664.26,3,3,3,333,Potential Loyalist,Medium
16209,United Kingdom,89,5,2262.62,2,4,5,245,At Risk,Medium
16210,United Kingdom,2,18,21086.3,5,5,5,555,Champions,Low
16211,United Kingdom,89,1,547.02,2,2,3,223,Needs Attention,High
16212,United Kingdom,19,2,690.34,4,3,3,433,Loyal Customers,Low
16213,United Kingdom,79,1,159.0,2,2,1,221,Hibernating,High
16214,United Kingdom,171,3,1062.75,2,4,4,244,At Risk,Medium
16215,United Kingdom,81,1,242.35,2,2,1,221,Hibernating,High
16216,United Kingdom,267,1,914.93,1,2,3,123,Needs Attention,High
16217,United Kingdom,235,2,304.25,1,3,2,132,Needs Attention,Medium
16218,United Kingdom,30,7,3084.68,4,5,5,455,Champions,Low
16221,United Kingdom,37,3,864.86,3,4,3,343,Potential Loyalist,Medium
16222,United Kingdom,318,1,846.72,1,2,3,123,Needs Attention,High
16224,United Kingdom,57,4,1295.3,3,4,4,344,Potential Loyalist,Medium
16225,United Kingdom,45,5,1096.32,3,4,4,344,Potential Loyalist,Medium
16226,United Kingdom,203,3,255.12,1,4,2,142,Needs Attention,Medium
16227,United Kingdom,225,1,314.22,1,2,2,122,Hibernating,High
16229,United Kingdom,87,2,1010.6,2,3,4,234,At Risk,Medium
16230,United Kingdom,190,2,542.03,1,3,3,133,Needs Attention,Medium
16232,United Kingdom,44,4,990.88,3,4,4,344,Potential Loyalist,Medium
16233,United Kingdom,71,3,536.68,3,4,3,343,Potential Loyalist,Medium
16235,United Kingdom,41,5,867.31,3,4,3,343,Potential Loyalist,Medium
16236,United Kingdom,78,1,432.2,2,2,2,222,Hibernating,High
16239,United Kingdom,57,2,414.2,3,3,2,332,Potential Loyalist,Medium
16240,United Kingdom,24,2,3718.8,4,3,5,435,Loyal Customers,Low
16241,United Kingdom,10,13,2607.87,5,5,5,555,Champions,Low
16242,United Kingdom,8,7,3603.21,5,5,5,555,Champions,Low
16243,United Kingdom,34,2,409.1,3,3,2,332,Potential Loyalist,Medium
16244,United Kingdom,212,2,1522.75,1,3,4,134,Needs Attention,Medium
16245,United Kingdom,24,3,1413.66,4,4,4,444,Champions,Low
16247,United Kingdom,170,1,114.56,2,2,1,221,Hibernating,High
16248,United Kingdom,62,1,152.94,3,2,1,321,Potential Loyalist,Medium
16249,United Kingdom,53,5,1800.07,3,4,4,344,Potential Loyalist,Medium
16250,United Kingdom,261,2,389.44,1,3,2,132,Needs Attention,Medium
16253,United Kingdom,67,2,3683.86,3,3,5,335,Potential Loyalist,Medium
16255,United Kingdom,17,8,2619.91,4,5,5,455,Champions,Low
16256,United Kingdom,267,1,752.43,1,2,3,123,Needs Attention,High
16257,United Kingdom,177,1,46.95,2,2,1,221,Hibernating,High
16258,United Kingdom,45,5,5203.51,3,4,5,345,Potential Loyalist,Medium
16260,United Kingdom,51,1,1035.45,3,2,4,324,Potential Loyalist,Medium
16261,United Kingdom,17,4,746.83,4,4,3,443,Loyal Customers,Low
16265,United Kingdom,9,9,5447.0,5,5,5,555,Champions,Low
16266,United Kingdom,74,7,861.89,2,5,3,253,At Risk,Medium
16268,United Kingdom,71,2,667.65,3,3,3,333,Potential Loyalist,Medium
16270,United Kingdom,353,1,1141.24,1,2,4,124,Needs Attention,High
16271,United Kingdom,3,5,1429.24,5,4,4,544,Champions,Low
16272,United Kingdom,117,1,411.7,2,2,2,222,Hibernating,High
16274,United Kingdom,373,1,357.95,1,2,2,122,Hibernating,High
16275,United Kingdom,197,1,559.87,1,2,3,123,Needs Attention,High
16276,United Kingdom,177,1,810.6,2,2,3,223,Needs Attention,High
16278,United Kingdom,100,1,566.38,2,2,3,223,Needs Attention,High
16279,United Kingdom,21,3,1509.58,4,4,4,444,Champions,Low
16281,United Kingdom,72,1,2062.06,3,2,5,325,Potential Loyalist,Medium
16282,United Kingdom,340,1,168.3,1,2,1,121,Hibernating,High
16283,United Kingdom,6,5,1570.81,5,4,4,544,Champions,Low
16284,United Kingdom,31,2,823.97,4,3,3,433,Loyal Customers,Low
16287,United Kingdom,170,1,142.5,2,2,1,221,Hibernating,High
16292,United Kingdom,122,1,302.25,2,2,2,222,Hibernating,High
16293,United Kingdom,22,10,2248.99,4,5,5,455,Champions,Low
16295,United Kingdom,10,4,1328.55,5,4,4,544,Champions,Low
16297,United Kingdom,269,1,301.9,1,2,2,122,Hibernating,High
16298,United Kingdom,23,3,598.2,4,4,3,443,Loyal Customers,Low
16302,United Kingdom,127,1,233.22,2,2,1,221,Hibernating,High
16303,United Kingdom,26,3,5360.63,4,4,5,445,Champions,Low
16305,United Kingdom,139,1,361.22,2,2,2,222,Hibernating,High
16306,United Kingdom,214,6,632.27,1,5,3,153,Needs Attention,Medium
16308,United Kingdom,38,4,2560.0,3,4,5,345,Potential Loyalist,Medium
16309,United Kingdom,106,2,706.57,2,3,3,233,At Risk,Medium
16311,United Kingdom,18,2,616.26,4,3,3,433,Loyal Customers,Low
16313,United Kingdom,3,2,274.15,5,3,2,532,Loyal Customers,Low
16315,United Kingdom,331,1,226.37,1,2,1,121,Hibernating,High
16316,United Kingdom,64,8,2938.91,3,5,5,355,Potential Loyalist,Medium
16317,United Kingdom,120,3,1341.65,2,4,4,244,At Risk,Medium
16318,United Kingdom,35,1,328.15,3,2,2,322,Potential Loyalist,Medium
16319,United Kingdom,218,1,404.4,1,2,2,122,Hibernating,High
16320,Unspecified,172,2,1038.46,2,3,4,234,At Risk,Medium
16321,Australia,72,5,373.65,3,4,2,342,Potential Loyalist,Medium
16322,United Kingdom,1,2,326.75,5,3,2,532,Loyal Customers,Low
16323,United Kingdom,196,1,207.5,1,2,1,121,Hibernating,High
16324,United Kingdom,128,3,428.68,2,4,2,242,At Risk,Medium
16325,United Kingdom,47,3,594.24,3,4,3,343,Potential Loyalist,Medium
16326,United Kingdom,6,14,3110.96,5,5,5,555,Champions,Low
16327,United Kingdom,14,6,3844.22,4,5,5,455,Champions,Low
16330,United Kingdom,18,3,251.91,4,4,2,442,Loyal Customers,Low
16332,United Kingdom,28,7,1593.2,4,5,4,454,Champions,Low
16333,United Kingdom,8,22,26626.8,5,5,5,555,Champions,Low
16337,United Kingdom,37,1,151.05,3,2,1,321,Potential Loyalist,Medium
16338,United Kingdom,157,1,214.8,2,2,1,221,Hibernating,High
16339,United Kingdom,284,1,109.95,1,2,1,121,Hibernating,High
16340,United Kingdom,107,1,549.07,2,2,3,223,Needs Attention,High
16341,United Kingdom,25,4,1971.87,4,4,4,444,Champions,Low
16342,United Kingdom,75,4,322.41,2,4,2,242,At Risk,Medium
16343,United Kingdom,16,2,370.48,4,3,2,432,Loyal Customers,Low
16344,United Kingdom,158,1,101.1,2,2,1,221,Hibernating,High
16345,United Kingdom,44,1,575.41,3,2,3,323,Potential Loyalist,Medium
16347,United Kingdom,11,2,887.65,5,3,3,533,Loyal Customers,Low
16348,United Kingdom,32,7,1469.45,4,5,4,454,Champions,Low
16349,United Kingdom,291,1,53.5,1,2,1,121,Hibernating,High
16350,United Kingdom,21,4,1116.47,4,4,4,444,Champions,Low
16351,United Kingdom,333,1,153.9,1,2,1,121,Hibernating,High
16352,United Kingdom,18,2,494.44,4,3,3,433,Loyal Customers,Low
16353,United Kingdom,4,23,6675.71,5,5,5,555,Champions,Low
16354,United Kingdom,63,2,395.8,3,3,2,332,Potential Loyalist,Medium
16356,United Kingdom,198,3,211.77,1,4,1,141,Needs Attention,Medium
16357,United Kingdom,33,3,658.88,4,4,3,443,Loyal Customers,Low
16358,United Kingdom,1,4,2027.5,5,4,4,544,Champions,Low
16359,United Kingdom,7,9,1750.92,5,5,4,554,Champions,Low
16360,United Kingdom,5,6,3512.53,5,5,5,555,Champions,Low
16361,United Kingdom,10,4,896.66,5,4,3,543,Loyal Customers,Low
16362,United Kingdom,32,5,734.77,4,4,3,443,Loyal Customers,Low
16363,United Kingdom,53,1,109.36,3,2,1,321,Potential Loyalist,Medium
16364,United Kingdom,12,2,707.04,5,3,3,533,Loyal Customers,Low
16365,United Kingdom,18,9,1540.42,4,5,4,454,Champions,Low
16366,United Kingdom,19,1,327.3,4,2,2,422,New Customers,Low
16367,United Kingdom,37,2,804.49,3,3,3,333,Potential Loyalist,Medium
16368,United Kingdom,2,2,497.43,5,3,3,533,Loyal Customers,Low
16369,United Kingdom,18,3,1553.66,4,4,4,444,Champions,Low
16370,United Kingdom,82,4,1320.56,2,4,4,244,At Risk,Medium
16372,United Kingdom,33,2,367.93,4,3,2,432,Loyal Customers,Low
16374,United Kingdom,66,2,473.03,3,3,2,332,Potential Loyalist,Medium
16376,United Kingdom,9,2,987.01,5,3,4,534,Loyal Customers,Low
16377,United Kingdom,267,1,676.2,1,2,3,123,Needs Attention,High
16378,United Kingdom,247,3,362.95,1,4,2,142,Needs Attention,Medium
16379,United Kingdom,4,4,2157.4,5,4,5,545,Champions,Low
16380,United Kingdom,61,1,1780.59,3,2,4,324,Potential Loyalist,Medium
16383,United Kingdom,75,2,668.36,2,3,3,233,At Risk,Medium
16384,United Kingdom,90,2,584.5,2,3,3,233,At Risk,Medium
16385,United Kingdom,60,3,555.89,3,4,3,343,Potential Loyalist,Medium
16386,United Kingdom,29,2,317.2,4,3,2,432,Loyal Customers,Low
16387,United Kingdom,323,1,94.36,1,2,1,121,Hibernating,High
16389,United Kingdom,53,4,1382.07,3,4,4,344,Potential Loyalist,Medium
16392,United Kingdom,270,1,221.19,1,2,1,121,Hibernating,High
16393,United Kingdom,2,13,3046.21,5,5,5,555,Champions,Low
16394,United Kingdom,57,5,1555.34,3,4,4,344,Potential Loyalist,Medium
16395,United Kingdom,61,5,1486.9,3,4,4,344,Potential Loyalist,Medium
16398,United Kingdom,154,2,1705.8,2,3,4,234,At Risk,Medium
16399,United Kingdom,19,2,408.57,4,3,2,432,Loyal Customers,Low
16400,United Kingdom,95,1,303.93,2,2,2,222,Hibernating,High
16401,United Kingdom,1,12,4098.32,5,5,5,555,Champions,Low
16402,United Kingdom,265,2,299.6,1,3,2,132,Needs Attention,Medium
16403,United Kingdom,312,1,177.5,1,2,1,121,Hibernating,High
16404,United Kingdom,70,1,443.05,3,2,2,322,Potential Loyalist,Medium
16405,United Kingdom,302,2,167.25,1,3,1,131,Needs Attention,Medium
16406,United Kingdom,19,1,163.07,4,2,1,421,New Customers,Low
16407,United Kingdom,13,10,2126.93,5,5,5,555,Champions,Low
16409,United Kingdom,36,5,2028.88,3,4,4,344,Potential Loyalist,Medium
16411,United Kingdom,19,2,214.65,4,3,1,431,Loyal Customers,Low
16412,United Kingdom,54,1,151.83,3,2,1,321,Potential Loyalist,Medium
16413,United Kingdom,57,1,262.2,3,2,2,322,Potential Loyalist,Medium
16414,United Kingdom,22,2,126.25,4,3,1,431,Loyal Customers,Low
16415,United Kingdom,44,1,210.35,3,2,1,321,Potential Loyalist,Medium
16416,United Kingdom,27,3,1051.4,4,4,4,444,Champions,Low
16418,United Kingdom,45,3,675.27,3,4,3,343,Potential Loyalist,Medium
16419,United Kingdom,113,6,972.23,2,5,4,254,At Risk,Medium
16422,United Kingdom,17,51,34684.4,4,5,5,455,Champions,Low
16423,United Kingdom,25,1,346.12,4,2,2,422,New Customers,Low
16424,United Kingdom,191,1,133.56,1,2,1,121,Hibernating,High
16425,United Kingdom,302,1,302.7,1,2,2,122,Hibernating,High
16426,United Kingdom,2,10,1908.25,5,5,4,554,Champions,Low
16427,United Kingdom,263,2,241.06,1,3,1,131,Needs Attention,Medium
16429,United Kingdom,106,1,284.55,2,2,2,222,Hibernating,High
16430,United Kingdom,57,1,300.85,3,2,2,322,Potential Loyalist,Medium
16431,United Kingdom,213,3,642.81,1,4,3,143,Needs Attention,Medium
16432,United Kingdom,64,1,287.4,3,2,2,322,Potential Loyalist,Medium
16433,United Kingdom,28,1,184.26,4,2,1,421,New Customers,Low
16434,United Kingdom,29,7,1522.25,4,5,4,454,Champions,Low
16438,United Kingdom,6,5,798.35,5,4,3,543,Loyal Customers,Low
16440,United Kingdom,8,5,3640.67,5,4,5,545,Champions,Low
16441,United Kingdom,67,2,381.2,3,3,2,332,Potential Loyalist,Medium
16442,United Kingdom,2,3,616.79,5,4,3,543,Loyal Customers,Low
16444,United Kingdom,46,4,654.67,3,4,3,343,Potential Loyalist,Medium
16445,United Kingdom,34,1,230.51,3,2,1,321,Potential Loyalist,Medium
16446,United Kingdom,1,2,168472.5,5,3,5,535,Loyal Customers,Low
16447,United Kingdom,136,1,259.01,2,2,2,222,Hibernating,High
16448,United Kingdom,198,1,188.89,1,2,1,121,Hibernating,High
16449,United Kingdom,198,2,707.69,1,3,3,133,Needs Attention,Medium
16450,United Kingdom,150,1,311.92,2,2,2,222,Hibernating,High
16451,United Kingdom,88,1,266.97,2,2,2,222,Hibernating,High
16454,United Kingdom,45,2,6.9,3,3,1,331,Potential Loyalist,Medium
16455,United Kingdom,64,7,1841.18,3,5,4,354,Potential Loyalist,Medium
16456,United Kingdom,99,5,2158.37,2,4,5,245,At Risk,Medium
16457,United Kingdom,218,1,208.36,1,2,1,121,Hibernating,High
16458,United Kingdom,3,18,3482.74,5,5,5,555,Champions,Low
16460,United Kingdom,28,3,814.72,4,4,3,443,Loyal Customers,Low
16461,United Kingdom,178,1,151.42,2,2,1,221,Hibernating,High
16462,United Kingdom,74,3,136.0,2,4,1,241,At Risk,Medium
16463,United Kingdom,21,4,1422.4,4,4,4,444,Champions,Low
16464,United Kingdom,20,3,1314.68,4,4,4,444,Champions,Low
16466,United Kingdom,34,7,1603.46,3,5,4,354,Potential Loyalist,Medium
16468,United Kingdom,74,1,74.9,2,2,1,221,Hibernating,High
16469,United Kingdom,24,4,650.43,4,4,3,443,Loyal Customers,Low
16470,United Kingdom,52,4,762.39,3,4,3,343,Potential Loyalist,Medium
16471,United Kingdom,275,1,223.95,1,2,1,121,Hibernating,High
16473,United Kingdom,165,3,316.11,2,4,2,242,At Risk,Medium
16474,United Kingdom,7,7,1871.5,5,5,4,554,Champions,Low
16475,United Kingdom,88,4,544.3,2,4,3,243,At Risk,Medium
16477,United Kingdom,64,7,2494.46,3,5,5,355,Potential Loyalist,Medium
16478,United Kingdom,25,3,331.0,4,4,2,442,Loyal Customers,Low
16479,United Kingdom,10,2,300.83,5,3,2,532,Loyal Customers,Low
16480,United Kingdom,76,1,769.29,2,2,3,223,Needs Attention,High
16482,United Kingdom,16,1,220.62,4,2,1,421,New Customers,Low
16483,United Kingdom,192,1,139.35,1,2,1,121,Hibernating,High
16484,United Kingdom,174,2,404.3,2,3,2,232,At Risk,Medium
16485,United Kingdom,77,1,363.65,2,2,2,222,Hibernating,High
16488,United Kingdom,33,3,498.8,4,4,3,443,Loyal Customers,Low
16491,United Kingdom,47,1,731.5,3,2,3,323,Potential Loyalist,Medium
16493,United Kingdom,80,4,1351.63,2,4,4,244,At Risk,Medium
16494,United Kingdom,297,1,826.53,1,2,3,123,Needs Attention,High
16495,United Kingdom,3,3,684.41,5,4,3,543,Loyal Customers,Low
16496,United Kingdom,9,3,1599.52,5,4,4,544,Champions,Low
16497,United Kingdom,50,6,2965.69,3,5,5,355,Potential Loyalist,Medium
16498,United Kingdom,161,2,100.97,2,3,1,231,At Risk,Medium
16499,United Kingdom,360,2,365.45,1,3,2,132,Needs Attention,Medium
16500,United Kingdom,5,6,400.86,5,5,2,552,Loyal Customers,Low
16503,United Kingdom,107,4,1431.93,2,4,4,244,At Risk,Medium
16504,United Kingdom,25,1,484.38,4,2,2,422,New Customers,Low
16505,United Kingdom,32,1,777.6,4,2,3,423,New Customers,Low
16506,United Kingdom,20,2,90.3,4,3,1,431,Loyal Customers,Low
16509,United Kingdom,297,1,363.7,1,2,2,122,Hibernating,High
16510,United Kingdom,372,1,248.1,1,2,1,121,Hibernating,High
16511,United Kingdom,22,3,950.26,4,4,4,444,Champions,Low
16513,United Kingdom,5,4,874.59,5,4,3,543,Loyal Customers,Low
16515,United Kingdom,52,5,1627.13,3,4,4,344,Potential Loyalist,Medium
16516,United Kingdom,30,1,101.7,4,2,1,421,New Customers,Low
16517,United Kingdom,277,1,162.7,1,2,1,121,Hibernating,High
16518,United Kingdom,61,2,484.32,3,3,2,332,Potential Loyalist,Medium
16519,United Kingdom,25,2,215.08,4,3,1,431,Loyal Customers,Low
16520,United Kingdom,186,3,1046.57,1,4,4,144,Cannot Lose Them,Medium
16523,United Kingdom,2,21,9418.47,5,5,5,555,Champions,Low
16525,United Kingdom,2,26,13027.45,5,5,5,555,Champions,Low
16526,United Kingdom,172,1,290.36,2,2,2,222,Hibernating,High
16527,United Kingdom,81,1,228.06,2,2,1,221,Hibernating,High
16528,United Kingdom,4,1,244.41,5,2,1,521,New Customers,Low
16529,United Kingdom,190,1,455.25,1,2,2,122,Hibernating,High
16531,United Kingdom,22,7,1244.59,4,5,4,454,Champions,Low
